 order_id,order_date,customer_id,product,category,quantity,price,cost,discount,region
13854,2023-02-14,C0371,Table,Furniture,3,9000,6500.0,0,North
13855,2023-08-02,C0291,Mobile,Electronics,1,22000,18000.0,5000,South
13856,2023-02-28,C0332,Office Chair,Furniture,2,7000,4500.0,3000,West
13857,2023-05-12,C0606,Mobile,Electronics,2,22000,18000.0,3000,South
13858,2023-04-14,C0261,Tablet,Electronics,1,18000,14000.0,5000,East
13859,2023-07-14,C0790,Tablet,Electronics,3,18000,14000.0,500,North
13860,2023-06-06,C0205,Table,Furniture,1,9000,6500.0,500,South
13861,2023-04-08,C0697,Laptop,Electronics,1,60000,48000.0,5000,South
13862,2023-08-14,C0687,Table,Furniture,2,9000,6500.0,0,East
13863,2023-07-24,C0387,Tablet,Electronics,1,18000,14000.0,1000,North
13864,2023-03-20,C0468,Mobile,Electronics,3,22000,18000.0,500,North
13865,2023-05-04,C0415,Table,Furniture,1,9000,6500.0,500,South
13866,2023-08-06,C0069,Table,Furniture,2,9000,6500.0,5000,South
13867,2023-01-04,C0472,Laptop,Electronics,3,60000,48000.0,5000,West
13868,2023-03-31,C0104,Tablet,Electronics,2,18000,14000.0,1000,West
13869,2023-04-14,C0758,Tablet,Electronics,1,18000,14000.0,1000,North
13870,2023-04-29,C0161,Office Chair,Furniture,1,7000,4500.0,3000,West
13871,2023-05-13,C0200,Laptop,Electronics,2,60000,48000.0,5000,North
13872,2023-11-08,C0216,Office Chair,Furniture,2,7000,4500.0,500,South
13873,2023-04-06,C0212,Office Chair,Furniture,3,7000,4500.0,2000,East
13874,2023-11-27,C0508,Office Chair,Furniture,2,7000,4500.0,2000,North
13875,2023-05-23,C0016,Headphone,Electronics,2,2500,,0,North
13876,2023-10-15,C0498,Office Chair,Furniture,1,7000,4500.0,500,South
13877,2023-01-28,C0332,Table,Furniture,1,9000,6500.0,2000,East
13878,2023-10-05,C0717,Mobile,Electronics,2,22000,18000.0,500,South
13879,2023-08-21,C0551,Table,Furniture,2,9000,6500.0,5000,South
13880,2023-01-17,C0601,Table,Furniture,1,9000,6500.0,500,West
13881,2023-02-28,C0256,Tablet,Electronics,3,18000,14000.0,2000,East
13882,2023-03-31,C0766,Headphone,Electronics,3,2500,,500,East
13883,2023-07-18,C0728,Office Chair,Furniture,3,7000,4500.0,1000,South
13884,2023-12-28,C0172,Tablet,Electronics,3,18000,14000.0,0,North
13885,2023-01-26,C0649,Laptop,Electronics,1,60000,48000.0,3000,North
13886,2023-01-25,C0498,Laptop,Electronics,2,60000,48000.0,2000,East
13887,2023-10-28,C0471,Tablet,Electronics,3,18000,14000.0,5000,East
13888,2023-12-05,C0384,Mobile,Electronics,1,22000,18000.0,3000,West
13889,2023-09-24,C0690,Tablet,Electronics,2,18000,14000.0,0,North
13890,2023-06-30,C0589,Tablet,Electronics,3,18000,14000.0,1000,North
13891,2023-12-26,C0700,Headphone,Electronics,2,2500,,1000,North
13892,2023-03-09,C0507,Laptop,Electronics,3,60000,48000.0,1000,North
13893,2023-12-17,C0527,Laptop,Electronics,2,60000,48000.0,1000,South
13894,2023-11-17,C0325,Office Chair,Furniture,3,7000,4500.0,2000,West
13895,2023-02-18,C0214,Table,Furniture,3,9000,6500.0,2000,South
13896,2023-06-24,C0208,Tablet,Electronics,2,18000,14000.0,500,South
13897,2023-02-21,C0169,Tablet,Electronics,2,18000,14000.0,5000,East
13898,2023-04-12,C0330,Mobile,Electronics,2,22000,18000.0,500,North
13899,2023-08-04,C0280,Laptop,Electronics,1,60000,48000.0,5000,West
13900,2023-07-07,C0305,Mobile,Electronics,1,22000,18000.0,0,East
13901,2023-02-26,C0146,Headphone,Electronics,2,2500,,500,North
13902,2023-02-16,C0775,Office Chair,Furniture,1,7000,4500.0,0,East
13903,2023-06-08,C0516,Mobile,Electronics,3,22000,18000.0,0,South
13904,2023-06-23,C0090,Laptop,Electronics,2,60000,48000.0,0,North
13905,2023-08-30,C0453,Headphone,Electronics,1,2500,,1000,North
13906,2023-10-09,C0060,Tablet,Electronics,2,18000,14000.0,3000,South
13907,2023-08-29,C0311,Headphone,Electronics,3,2500,,3000,North
13908,2023-01-05,C0528,Table,Furniture,3,9000,6500.0,2000,North
13909,2023-03-25,C0227,Mobile,Electronics,1,22000,18000.0,0,South
13910,2023-11-04,C0474,Laptop,Electronics,3,60000,48000.0,1000,South
13911,2023-12-27,C0541,Mobile,Electronics,2,22000,18000.0,500,East
13912,2023-09-05,C0663,Tablet,Electronics,1,18000,14000.0,500,West
13913,2023-02-23,C0757,Tablet,Electronics,2,18000,14000.0,2000,East
13914,2023-06-10,C0782,Laptop,Electronics,2,60000,48000.0,2000,South
13915,2023-08-14,C0079,Table,Furniture,2,9000,6500.0,0,West
13916,2023-01-15,C0433,Office Chair,Furniture,3,7000,4500.0,0,East
13917,2023-08-12,C0153,Headphone,Electronics,2,2500,,500,North
13918,2023-03-02,C0789,Headphone,Electronics,3,2500,,500,South
13919,2023-05-02,C0401,Tablet,Electronics,2,18000,14000.0,500,East
13920,2023-10-04,C0279,Mobile,Electronics,3,22000,18000.0,500,East
13921,2023-02-15,C0057,Mobile,Electronics,3,22000,18000.0,3000,West
13922,2023-10-21,C0186,Table,Furniture,3,9000,6500.0,0,East
13923,2023-03-03,C0398,Office Chair,Furniture,2,7000,4500.0,0,West
13924,2023-03-27,C0605,Mobile,Electronics,2,22000,18000.0,500,North
13925,2023-07-29,C0788,Headphone,Electronics,3,2500,,1000,South
13926,2023-03-19,C0158,Mobile,Electronics,2,22000,18000.0,500,West
13927,2023-07-21,C0787,Office Chair,Furniture,3,7000,4500.0,5000,North
13928,2023-10-29,C0693,Headphone,Electronics,2,2500,,2000,North
13929,2023-08-11,C0359,Mobile,Electronics,3,22000,18000.0,5000,South
13930,2023-08-10,C0440,Headphone,Electronics,3,2500,,1000,East
13931,2023-01-03,C0589,Tablet,Electronics,1,18000,14000.0,2000,North
13932,2023-01-06,C0466,Tablet,Electronics,2,18000,14000.0,1000,East
13933,2023-04-03,C0663,Table,Furniture,2,9000,6500.0,2000,North
13934,2023-01-08,C0446,Tablet,Electronics,1,18000,14000.0,500,South
13935,2023-08-23,C0750,Mobile,Electronics,3,22000,18000.0,500,West
13936,2023-04-18,C0743,Office Chair,Furniture,3,7000,4500.0,1000,North
13937,2023-06-10,C0488,Headphone,Electronics,1,2500,,2000,North
13938,2023-07-28,C0530,Laptop,Electronics,1,60000,48000.0,3000,South
13939,2023-08-28,C0073,Tablet,Electronics,3,18000,14000.0,1000,South
13940,2023-11-27,C0701,Tablet,Electronics,2,18000,14000.0,1000,North
13941,2023-11-29,C0017,Laptop,Electronics,1,60000,48000.0,5000,South
13942,2023-02-19,C0531,Laptop,Electronics,1,60000,48000.0,0,West
13943,2023-01-11,C0731,Mobile,Electronics,1,22000,18000.0,1000,South
13944,2023-12-17,C0326,Headphone,Electronics,1,2500,,3000,South
13945,2023-06-05,C0632,Tablet,Electronics,1,18000,14000.0,500,South
13946,2023-03-11,C0613,Office Chair,Furniture,1,7000,4500.0,2000,South
13947,2023-06-18,C0546,Mobile,Electronics,3,22000,18000.0,0,North
13948,2023-09-29,C0596,Mobile,Electronics,3,22000,18000.0,2000,East
13949,2023-03-09,C0708,Office Chair,Furniture,1,7000,4500.0,500,West
13950,2023-12-21,C0202,Office Chair,Furniture,3,7000,4500.0,1000,North
13951,2023-09-09,C0344,Table,Furniture,2,9000,6500.0,5000,East
13952,2023-02-17,C0523,Office Chair,Furniture,2,7000,4500.0,3000,North
13953,2023-07-03,C0400,Laptop,Electronics,1,60000,48000.0,0,East
13954,2023-11-16,C0218,Tablet,Electronics,2,18000,14000.0,3000,South
13955,2023-07-06,C0445,Table,Furniture,2,9000,6500.0,3000,South
13956,2023-03-31,C0765,Laptop,Electronics,3,60000,48000.0,3000,South
13957,2023-11-28,C0222,Table,Furniture,3,9000,6500.0,3000,North
13958,2023-05-19,C0383,Tablet,Electronics,3,18000,14000.0,500,East
13959,2023-12-23,C0592,Table,Furniture,3,9000,6500.0,3000,South
13960,2023-03-30,C0007,Laptop,Electronics,2,60000,48000.0,5000,North
13961,2023-10-01,C0272,Headphone,Electronics,1,2500,,3000,West
13962,2023-01-19,C0739,Tablet,Electronics,3,18000,14000.0,500,North
13963,2023-11-07,C0016,Mobile,Electronics,2,22000,18000.0,2000,East
13964,2023-12-24,C0424,Tablet,Electronics,3,18000,14000.0,500,South
13965,2023-06-03,C0524,Tablet,Electronics,2,18000,14000.0,5000,South
13966,2023-09-17,C0753,Tablet,Electronics,3,18000,14000.0,5000,North
13967,2023-04-18,C0021,Headphone,Electronics,1,2500,,1000,South
13968,2023-10-12,C0690,Laptop,Electronics,3,60000,48000.0,500,North
13969,2023-02-28,C0228,Mobile,Electronics,1,22000,18000.0,2000,East
13970,2023-05-05,C0785,Laptop,Electronics,3,60000,48000.0,1000,East
13971,2023-12-20,C0288,Table,Furniture,3,9000,6500.0,1000,East
13972,2023-09-30,C0134,Table,Furniture,3,9000,6500.0,0,West
13973,2023-04-17,C0283,Table,Furniture,2,9000,6500.0,3000,West
13974,2023-10-26,C0404,Laptop,Electronics,2,60000,48000.0,1000,South
13975,2023-09-02,C0665,Office Chair,Furniture,1,7000,4500.0,1000,East
13976,2023-12-02,C0066,Headphone,Electronics,1,2500,,5000,North
13977,2023-09-04,C0649,Office Chair,Furniture,2,7000,4500.0,2000,West
13978,2023-01-08,C0604,Table,Furniture,1,9000,6500.0,1000,West
13979,2023-05-21,C0437,Headphone,Electronics,1,2500,,2000,North
13980,2023-12-28,C0259,Laptop,Electronics,2,60000,48000.0,3000,South
13981,2023-01-08,C0103,Table,Furniture,2,9000,6500.0,5000,West
13982,2023-12-18,C0567,Laptop,Electronics,2,60000,48000.0,0,North
13983,2023-04-04,C0769,Headphone,Electronics,2,2500,,0,South
13984,2023-11-17,C0101,Laptop,Electronics,3,60000,48000.0,3000,South
13985,2023-02-08,C0198,Laptop,Electronics,2,60000,48000.0,3000,South
13986,2023-03-22,C0226,Mobile,Electronics,1,22000,18000.0,5000,North
13987,2023-07-06,C0463,Office Chair,Furniture,3,7000,4500.0,5000,North
13988,2023-03-25,C0237,Office Chair,Furniture,3,7000,4500.0,500,North
13989,2023-03-29,C0026,Office Chair,Furniture,1,7000,4500.0,1000,West
13990,2023-08-30,C0121,Tablet,Electronics,3,18000,14000.0,1000,South
13991,2023-12-08,C0506,Mobile,Electronics,1,22000,18000.0,1000,South
13992,2023-04-03,C0182,Table,Furniture,3,9000,6500.0,2000,South
13993,2023-03-27,C0711,Table,Furniture,3,9000,6500.0,500,North
13994,2023-02-13,C0767,Table,Furniture,1,9000,6500.0,1000,West
13995,2023-05-17,C0634,Office Chair,Furniture,1,7000,4500.0,2000,West
13996,2023-03-15,C0543,Office Chair,Furniture,1,7000,4500.0,2000,South
13997,2023-02-05,C0315,Mobile,Electronics,1,22000,18000.0,0,South
13998,2023-04-11,C0797,Laptop,Electronics,2,60000,48000.0,2000,East
13999,2023-06-05,C0618,Office Chair,Furniture,2,7000,4500.0,3000,South
14000,2023-09-12,C0736,Table,Furniture,1,9000,6500.0,5000,North
14001,2023-06-20,C0273,Laptop,Electronics,2,60000,48000.0,2000,South
14002,2023-08-04,C0232,Office Chair,Furniture,1,7000,4500.0,3000,West
14003,2023-06-19,C0420,Headphone,Electronics,1,2500,,3000,North
14004,2023-09-09,C0768,Tablet,Electronics,3,18000,14000.0,0,South
14005,2023-12-26,C0442,Office Chair,Furniture,1,7000,4500.0,0,North
14006,2023-11-18,C0496,Headphone,Electronics,1,2500,,2000,North
14007,2023-02-24,C0024,Mobile,Electronics,1,22000,18000.0,0,South
14008,2023-04-01,C0109,Headphone,Electronics,1,2500,,0,North
14009,2023-10-05,C0703,Mobile,Electronics,3,22000,18000.0,5000,West
14010,2023-04-11,C0502,Office Chair,Furniture,1,7000,4500.0,1000,South
14011,2023-06-04,C0025,Mobile,Electronics,3,22000,18000.0,2000,North
14012,2023-12-15,C0187,Headphone,Electronics,1,2500,,2000,South
14013,2023-12-30,C0288,Tablet,Electronics,3,18000,14000.0,2000,East
14014,2023-05-21,C0628,Laptop,Electronics,2,60000,48000.0,0,North
14015,2023-06-22,C0338,Laptop,Electronics,3,60000,48000.0,5000,South
14016,2023-01-10,C0037,Tablet,Electronics,3,18000,14000.0,0,East
14017,2023-08-16,C0794,Table,Furniture,1,9000,6500.0,3000,North
14018,2023-09-22,C0137,Laptop,Electronics,3,60000,48000.0,500,West
14019,2023-09-05,C0508,Office Chair,Furniture,3,7000,4500.0,500,North
14020,2023-09-04,C0227,Table,Furniture,1,9000,6500.0,500,North
14021,2023-06-04,C0320,Office Chair,Furniture,2,7000,4500.0,1000,South
14022,2023-02-03,C0182,Headphone,Electronics,2,2500,,0,North
14023,2023-05-09,C0086,Headphone,Electronics,2,2500,,3000,East
14024,2023-06-09,C0467,Table,Furniture,3,9000,6500.0,3000,South
14025,2023-03-30,C0053,Table,Furniture,1,9000,6500.0,500,North
14026,2023-04-03,C0235,Table,Furniture,2,9000,6500.0,5000,West
14027,2023-11-23,C0779,Table,Furniture,2,9000,6500.0,1000,East
14028,2023-08-29,C0799,Mobile,Electronics,2,22000,18000.0,1000,South
14029,2023-11-19,C0433,Table,Furniture,2,9000,6500.0,500,South
14030,2023-04-27,C0496,Table,Furniture,1,9000,6500.0,500,North
14031,2023-04-04,C0100,Headphone,Electronics,2,2500,,0,East
14032,2023-06-12,C0599,Office Chair,Furniture,3,7000,4500.0,5000,West
14033,2023-04-09,C0403,Headphone,Electronics,3,2500,,1000,North
14034,2023-04-23,C0396,Laptop,Electronics,1,60000,48000.0,3000,South
14035,2023-12-25,C0527,Mobile,Electronics,2,22000,18000.0,500,South
14036,2023-04-01,C0415,Mobile,Electronics,2,22000,18000.0,0,South
14037,2023-12-12,C0613,Office Chair,Furniture,3,7000,4500.0,3000,East
14038,2023-07-25,C0677,Table,Furniture,1,9000,6500.0,1000,North
14039,2023-01-17,C0463,Headphone,Electronics,3,2500,,500,North
14040,2023-10-01,C0541,Laptop,Electronics,1,60000,48000.0,5000,North
14041,2023-06-22,C0626,Headphone,Electronics,1,2500,,500,South
14042,2023-04-26,C0619,Table,Furniture,1,9000,6500.0,5000,North
14043,2023-12-15,C0364,Table,Furniture,3,9000,6500.0,0,West
14044,2023-06-30,C0130,Tablet,Electronics,1,18000,14000.0,0,East
14045,2023-04-01,C0084,Headphone,Electronics,3,2500,,1000,North
14046,2023-03-23,C0271,Office Chair,Furniture,3,7000,4500.0,5000,East
14047,2023-11-20,C0244,Headphone,Electronics,2,2500,,500,East
14048,2023-04-24,C0388,Mobile,Electronics,3,22000,18000.0,0,North
14049,2023-09-14,C0214,Laptop,Electronics,3,60000,48000.0,500,North
14050,2023-02-27,C0166,Office Chair,Furniture,2,7000,4500.0,1000,North
14051,2023-06-03,C0791,Tablet,Electronics,2,18000,14000.0,5000,North
14052,2023-12-31,C0059,Laptop,Electronics,2,60000,48000.0,500,West
14053,2023-04-26,C0602,Laptop,Electronics,1,60000,48000.0,3000,South
14054,2023-12-09,C0504,Mobile,Electronics,1,22000,18000.0,500,West
14055,2023-09-23,C0706,Mobile,Electronics,2,22000,18000.0,2000,East
14056,2023-11-11,C0123,Mobile,Electronics,1,22000,18000.0,2000,North
14057,2023-07-22,C0648,Office Chair,Furniture,2,7000,4500.0,1000,West
14058,2023-02-10,C0413,Headphone,Electronics,1,2500,,1000,North
14059,2023-04-15,C0139,Laptop,Electronics,3,60000,48000.0,1000,North
14060,2023-07-12,C0229,Headphone,Electronics,1,2500,,3000,East
14061,2023-10-05,C0274,Headphone,Electronics,1,2500,,5000,South
14062,2023-12-20,C0439,Mobile,Electronics,3,22000,18000.0,3000,South
14063,2023-08-25,C0562,Headphone,Electronics,2,2500,,500,East
14064,2023-08-09,C0118,Laptop,Electronics,1,60000,48000.0,0,West
14065,2023-03-09,C0714,Laptop,Electronics,1,60000,48000.0,5000,South
14066,2023-07-16,C0483,Table,Furniture,3,9000,6500.0,2000,South
14067,2023-09-13,C0395,Tablet,Electronics,3,18000,14000.0,2000,South
14068,2023-05-19,C0703,Office Chair,Furniture,3,7000,4500.0,2000,East
14069,2023-11-08,C0460,Headphone,Electronics,3,2500,,500,North
14070,2023-05-29,C0693,Office Chair,Furniture,2,7000,4500.0,500,West
14071,2023-04-09,C0078,Office Chair,Furniture,1,7000,4500.0,1000,East
14072,2023-03-17,C0412,Office Chair,Furniture,1,7000,4500.0,0,East
14073,2023-10-09,C0075,Table,Furniture,1,9000,6500.0,1000,West
14074,2023-04-19,C0295,Office Chair,Furniture,1,7000,4500.0,500,West
14075,2023-07-07,C0793,Table,Furniture,2,9000,6500.0,3000,North
14076,2023-07-18,C0021,Laptop,Electronics,1,60000,48000.0,1000,North
14077,2023-10-30,C0171,Headphone,Electronics,2,2500,,5000,East
14078,2023-11-23,C0015,Table,Furniture,2,9000,6500.0,500,West
14079,2023-06-03,C0211,Tablet,Electronics,3,18000,14000.0,500,East
14080,2023-02-09,C0560,Office Chair,Furniture,3,7000,4500.0,3000,South
14081,2023-05-13,C0086,Tablet,Electronics,1,18000,14000.0,3000,East
14082,2023-05-12,C0149,Laptop,Electronics,2,60000,48000.0,3000,North
14083,2023-10-06,C0700,Laptop,Electronics,3,60000,48000.0,0,West
14084,2023-12-28,C0372,Mobile,Electronics,2,22000,18000.0,5000,South
14085,2023-03-25,C0480,Office Chair,Furniture,3,7000,4500.0,500,West
14086,2023-08-30,C0151,Mobile,Electronics,2,22000,18000.0,3000,South
14087,2023-04-26,C0141,Tablet,Electronics,1,18000,14000.0,0,West
14088,2023-04-19,C0069,Headphone,Electronics,1,2500,,2000,South
14089,2023-08-09,C0260,Mobile,Electronics,2,22000,18000.0,5000,East
14090,2023-02-10,C0521,Laptop,Electronics,3,60000,48000.0,2000,West
14091,2023-05-27,C0633,Office Chair,Furniture,3,7000,4500.0,2000,East
14092,2023-04-22,C0371,Tablet,Electronics,1,18000,14000.0,500,East
14093,2023-04-13,C0419,Table,Furniture,1,9000,6500.0,0,North
14094,2023-02-15,C0101,Laptop,Electronics,1,60000,48000.0,0,South
14095,2023-11-20,C0661,Table,Furniture,3,9000,6500.0,2000,West
14096,2023-09-28,C0658,Headphone,Electronics,3,2500,,5000,North
14097,2023-07-14,C0243,Office Chair,Furniture,1,7000,4500.0,1000,East
14098,2023-10-07,C0753,Headphone,Electronics,2,2500,,2000,East
14099,2023-10-10,C0512,Headphone,Electronics,3,2500,,500,North
14100,2023-02-09,C0555,Office Chair,Furniture,1,7000,4500.0,2000,North
14101,2023-07-08,C0095,Office Chair,Furniture,2,7000,4500.0,5000,South
14102,2023-06-13,C0226,Table,Furniture,3,9000,6500.0,5000,North
14103,2023-01-24,C0518,Headphone,Electronics,2,2500,,2000,West
14104,2023-01-24,C0214,Tablet,Electronics,2,18000,14000.0,0,East
14105,2023-01-04,C0718,Table,Furniture,3,9000,6500.0,2000,South
14106,2023-11-19,C0067,Office Chair,Furniture,1,7000,4500.0,3000,North
14107,2023-10-17,C0396,Laptop,Electronics,2,60000,48000.0,3000,East
14108,2023-06-30,C0612,Table,Furniture,1,9000,6500.0,1000,South
14109,2023-09-05,C0012,Mobile,Electronics,3,22000,18000.0,500,North
14110,2023-04-26,C0237,Tablet,Electronics,2,18000,14000.0,500,South
14111,2023-10-06,C0770,Table,Furniture,2,9000,6500.0,0,West
14112,2023-12-31,C0399,Office Chair,Furniture,2,7000,4500.0,500,North
14113,2023-03-10,C0407,Office Chair,Furniture,2,7000,4500.0,1000,South
14114,2023-12-17,C0480,Tablet,Electronics,2,18000,14000.0,3000,West
14115,2023-09-11,C0647,Mobile,Electronics,3,22000,18000.0,0,North
14116,2023-06-30,C0222,Table,Furniture,2,9000,6500.0,5000,West
14117,2023-11-14,C0156,Table,Furniture,3,9000,6500.0,3000,South
14118,2023-06-18,C0654,Headphone,Electronics,1,2500,,1000,North
14119,2023-11-09,C0428,Laptop,Electronics,3,60000,48000.0,0,North
14120,2023-09-06,C0158,Office Chair,Furniture,2,7000,4500.0,2000,North
14121,2023-07-07,C0416,Table,Furniture,1,9000,6500.0,500,North
14122,2023-02-23,C0326,Table,Furniture,3,9000,6500.0,1000,North
14123,2023-11-22,C0371,Table,Furniture,3,9000,6500.0,0,South
14124,2023-12-23,C0344,Mobile,Electronics,3,22000,18000.0,3000,North
14125,2023-11-09,C0262,Laptop,Electronics,2,60000,48000.0,0,East
14126,2023-05-18,C0283,Table,Furniture,2,9000,6500.0,2000,West
14127,2023-06-17,C0229,Tablet,Electronics,3,18000,14000.0,1000,West
14128,2023-04-13,C0280,Office Chair,Furniture,3,7000,4500.0,0,South
14129,2023-03-26,C0290,Headphone,Electronics,1,2500,,5000,West
14130,2023-11-13,C0680,Tablet,Electronics,2,18000,14000.0,1000,North
14131,2023-07-31,C0047,Office Chair,Furniture,2,7000,4500.0,1000,North
14132,2023-01-03,C0715,Mobile,Electronics,1,22000,18000.0,3000,North
14133,2023-06-28,C0214,Laptop,Electronics,3,60000,48000.0,500,East
14134,2023-12-08,C0758,Laptop,Electronics,3,60000,48000.0,5000,West
14135,2023-10-30,C0024,Office Chair,Furniture,1,7000,4500.0,2000,East
14136,2023-11-28,C0321,Tablet,Electronics,3,18000,14000.0,0,South
14137,2023-02-07,C0274,Headphone,Electronics,3,2500,,500,East
14138,2023-08-27,C0556,Mobile,Electronics,1,22000,18000.0,3000,North
14139,2023-06-18,C0313,Office Chair,Furniture,1,7000,4500.0,500,South
14140,2023-12-09,C0363,Mobile,Electronics,1,22000,18000.0,1000,South
14141,2023-11-10,C0668,Laptop,Electronics,3,60000,48000.0,1000,North
14142,2023-11-02,C0380,Table,Furniture,1,9000,6500.0,2000,North
14143,2023-01-30,C0711,Table,Furniture,3,9000,6500.0,5000,East
14144,2023-07-09,C0674,Headphone,Electronics,2,2500,,0,South
14145,2023-12-23,C0470,Mobile,Electronics,2,22000,18000.0,0,South
14146,2023-01-25,C0746,Office Chair,Furniture,1,7000,4500.0,3000,South
14147,2023-04-22,C0675,Headphone,Electronics,3,2500,,2000,West
14148,2023-07-25,C0116,Tablet,Electronics,3,18000,14000.0,0,South
14149,2023-07-04,C0605,Table,Furniture,3,9000,6500.0,5000,North
14150,2023-02-16,C0042,Office Chair,Furniture,1,7000,4500.0,1000,South
14151,2023-08-16,C0796,Mobile,Electronics,3,22000,18000.0,2000,East
14152,2023-02-08,C0379,Headphone,Electronics,3,2500,,500,North
14153,2023-01-16,C0722,Office Chair,Furniture,3,7000,4500.0,2000,South
14154,2023-01-22,C0206,Headphone,Electronics,2,2500,,2000,South
14155,2023-08-01,C0466,Headphone,Electronics,3,2500,,5000,South
14156,2023-11-06,C0732,Headphone,Electronics,2,2500,,5000,South
14157,2023-05-29,C0280,Mobile,Electronics,3,22000,18000.0,0,East
14158,2023-08-29,C0648,Office Chair,Furniture,3,7000,4500.0,3000,West
14159,2023-09-29,C0618,Laptop,Electronics,3,60000,48000.0,3000,West
14160,2023-02-28,C0118,Laptop,Electronics,2,60000,48000.0,5000,East
14161,2023-10-14,C0237,Mobile,Electronics,3,22000,18000.0,0,South
14162,2023-07-21,C0309,Mobile,Electronics,1,22000,18000.0,0,West
14163,2023-02-01,C0456,Table,Furniture,3,9000,6500.0,0,West
14164,2023-06-11,C0475,Headphone,Electronics,2,2500,,5000,West
14165,2023-09-12,C0100,Office Chair,Furniture,2,7000,4500.0,3000,North
14166,2023-09-11,C0261,Office Chair,Furniture,1,7000,4500.0,0,North
14167,2023-01-09,C0305,Tablet,Electronics,1,18000,14000.0,5000,West
14168,2023-05-19,C0354,Tablet,Electronics,1,18000,14000.0,500,West
14169,2023-01-10,C0286,Laptop,Electronics,2,60000,48000.0,500,South
14170,2023-08-02,C0328,Tablet,Electronics,3,18000,14000.0,1000,West
14171,2023-09-30,C0103,Tablet,Electronics,3,18000,14000.0,500,East
14172,2023-11-20,C0063,Laptop,Electronics,1,60000,48000.0,2000,South
14173,2023-02-17,C0687,Table,Furniture,1,9000,6500.0,1000,South
14174,2023-04-21,C0282,Laptop,Electronics,3,60000,48000.0,500,South
14175,2023-06-02,C0441,Tablet,Electronics,1,18000,14000.0,2000,South
14176,2023-05-03,C0293,Office Chair,Furniture,3,7000,4500.0,500,West
14177,2023-12-23,C0738,Tablet,Electronics,3,18000,14000.0,5000,South
14178,2023-04-12,C0007,Headphone,Electronics,3,2500,,2000,West
14179,2023-08-29,C0639,Headphone,Electronics,3,2500,,0,West
14180,2023-11-17,C0092,Headphone,Electronics,2,2500,,5000,North
14181,2023-07-10,C0190,Table,Furniture,3,9000,6500.0,2000,North
14182,2023-08-05,C0476,Mobile,Electronics,1,22000,18000.0,5000,East
14183,2023-02-20,C0511,Headphone,Electronics,1,2500,,0,North
14184,2023-10-19,C0462,Office Chair,Furniture,1,7000,4500.0,2000,East
14185,2023-03-22,C0053,Table,Furniture,1,9000,6500.0,2000,North
14186,2023-03-29,C0754,Mobile,Electronics,2,22000,18000.0,5000,South
14187,2023-07-13,C0486,Mobile,Electronics,3,22000,18000.0,500,North
14188,2023-04-14,C0644,Headphone,Electronics,3,2500,,2000,North
14189,2023-09-28,C0490,Tablet,Electronics,1,18000,14000.0,500,North
14190,2023-04-06,C0364,Laptop,Electronics,1,60000,48000.0,2000,West
14191,2023-07-17,C0112,Tablet,Electronics,1,18000,14000.0,3000,South
14192,2023-01-01,C0409,Tablet,Electronics,3,18000,14000.0,1000,West
14193,2023-06-16,C0007,Mobile,Electronics,2,22000,18000.0,500,West
14194,2023-05-06,C0742,Mobile,Electronics,2,22000,18000.0,500,West
14195,2023-11-09,C0668,Table,Furniture,2,9000,6500.0,0,South
14196,2023-03-22,C0197,Table,Furniture,2,9000,6500.0,3000,East
14197,2023-09-08,C0735,Mobile,Electronics,1,22000,18000.0,0,North
14198,2023-06-18,C0367,Office Chair,Furniture,3,7000,4500.0,3000,North
14199,2023-03-14,C0250,Office Chair,Furniture,1,7000,4500.0,3000,West
14200,2023-05-21,C0595,Laptop,Electronics,2,60000,48000.0,5000,North
14201,2023-03-11,C0240,Mobile,Electronics,1,22000,18000.0,5000,West
14202,2023-09-19,C0380,Headphone,Electronics,2,2500,,5000,East
14203,2023-12-06,C0471,Table,Furniture,3,9000,6500.0,2000,South
14204,2023-11-04,C0775,Mobile,Electronics,2,22000,18000.0,0,North
14205,2023-09-02,C0701,Office Chair,Furniture,1,7000,4500.0,1000,East
14206,2023-01-03,C0455,Mobile,Electronics,3,22000,18000.0,3000,South
14207,2023-12-03,C0366,Office Chair,Furniture,2,7000,4500.0,3000,East
14208,2023-03-04,C0290,Mobile,Electronics,2,22000,18000.0,500,South
14209,2023-02-18,C0403,Headphone,Electronics,3,2500,,2000,North
14210,2023-03-17,C0058,Laptop,Electronics,1,60000,48000.0,1000,South
14211,2023-06-24,C0521,Headphone,Electronics,3,2500,,5000,South
14212,2023-04-19,C0304,Office Chair,Furniture,1,7000,4500.0,3000,North
14213,2023-07-02,C0115,Table,Furniture,2,9000,6500.0,500,North
14214,2023-07-11,C0210,Table,Furniture,2,9000,6500.0,0,South
14215,2023-03-06,C0041,Tablet,Electronics,3,18000,14000.0,3000,East
14216,2023-12-03,C0173,Headphone,Electronics,2,2500,,500,East
14217,2023-09-28,C0234,Mobile,Electronics,3,22000,18000.0,0,North
14218,2023-04-10,C0793,Laptop,Electronics,2,60000,48000.0,2000,East
14219,2023-02-01,C0590,Mobile,Electronics,2,22000,18000.0,5000,East
14220,2023-12-18,C0620,Mobile,Electronics,1,22000,18000.0,0,South
14221,2023-05-08,C0793,Headphone,Electronics,3,2500,,3000,South
14222,2023-12-05,C0403,Laptop,Electronics,3,60000,48000.0,1000,South
